STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
GEORGIA,KASEY CARPENTER,STATE HOUSE,4,FRIENDS OF ALEX KAUFMAN,2500.0
GEORGIA,KASEY CARPENTER,STATE HOUSE,4,HONG FOR STATE HOUSE (GEORGIA),2500.0
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,THE STONERIDGE GROUP,88594.81000000001
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,THE SASSAFRAS GROUP,17519.54
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,REIGNMAKER,17000.0
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,RTA STRATEGY,11957.25
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,GEORGIA NEWSPAPER SERVICE,6380.88
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,STRIKER MARKETING,5721.54
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,ANEDOT,2148.5
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,MAHALO MARKETING,2078.85
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,THE DAHLONEGA NUGGET,1722.47
GEORGIA,WILLIAM S. WADE,STATE HOUSE,9,ATP PRINTING AND GRAPHICS,1595.5900000000001
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,CANAL PARTNERS MEDIA,305400.0
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,SOUTHERN MAJORITY,175668.4
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,GEM VENTURES,162797.0
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,WAR ROOM STRATEGIES,115355.35
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,PUBLIC SERVICE PARTNERS,107427.14000000001
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,HILL STREET MEDIA,101106.89
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,WIREGRASS STRATEGY GROUP,88954.38
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,THE STONERIDGE GROUP,68507.62999999999
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,REIGNMAKER,64148.369999999995
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,NEW PROSPECT STRATEGIES,45240.3
GEORGIA,DANNY MATHIS,STATE HOUSE,144,CANAL PARTNERS MEDIA,305400.0
GEORGIA,DANNY MATHIS,STATE HOUSE,144,SOUTHERN MAJORITY,175668.4
GEORGIA,DANNY MATHIS,STATE HOUSE,144,GEM VENTURES,162797.0
GEORGIA,DANNY MATHIS,STATE HOUSE,144,WAR ROOM STRATEGIES,115355.35
GEORGIA,DANNY MATHIS,STATE HOUSE,144,PUBLIC SERVICE PARTNERS,107427.14000000001
GEORGIA,DANNY MATHIS,STATE HOUSE,144,HILL STREET MEDIA,101106.89
GEORGIA,DANNY MATHIS,STATE HOUSE,144,WIREGRASS STRATEGY GROUP,88954.38
GEORGIA,DANNY MATHIS,STATE HOUSE,144,THE STONERIDGE GROUP,68507.62999999999
GEORGIA,DANNY MATHIS,STATE HOUSE,144,REIGNMAKER,64148.369999999995
GEORGIA,DANNY MATHIS,STATE HOUSE,144,NEW PROSPECT STRATEGIES,45240.3
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,CANAL PARTNERS MEDIA,305400.0
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,SOUTHERN MAJORITY,175668.4
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,GEM VENTURES,162797.0
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,WAR ROOM STRATEGIES,115355.35
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,PUBLIC SERVICE PARTNERS,107427.14000000001
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,HILL STREET MEDIA,101106.89
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,WIREGRASS STRATEGY GROUP,88954.38
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,THE STONERIDGE GROUP,68507.62999999999
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,REIGNMAKER,64148.369999999995
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,NEW PROSPECT STRATEGIES,45240.3
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,PROPITIOUS,55665.8
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,PIPELINE SOCIAL MEDIA,12550.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,ROSE CHEROKEE,7256.69
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,DAVID PERDUE FOR SENATE,3000.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,LOEFFLER FOR SENATE,2000.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,FULL BLOWN FIREARMS,1700.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,EDWARD PENLAND,1461.25
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,GA BAR B Q COMMITTEE,1391.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,BRIAN KEMP FOR GOV,1000.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,BARRETT WILLIS,950.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,CLASH GRAPHICS,2465.2
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,PUBLIC SERVICE PARTNERS,500.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,LINDSAY TERREBONNE FOR COBB COUNTY SCHOOL BOARD (GEORGIA),200.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,GEORGIA CONNIE FOR,101.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,KTK STRATEGIC SOLUTIONS,30276.0
GEORGIA,HORACENA TATE,STATE SENATE,38,PARKER HUDSON RAINER & DOBBS LLP,9235.65
GEORGIA,HORACENA TATE,STATE SENATE,38,SYNTEL BROWN,1816.22
GEORGIA,HORACENA TATE,STATE SENATE,38,DEMOCRATIC PARTY OF GEORGIA,400.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,BETH CAMP,STATE HOUSE,131,CANAL PARTNERS MEDIA,305400.0
GEORGIA,BETH CAMP,STATE HOUSE,131,SOUTHERN MAJORITY,175668.4
GEORGIA,BETH CAMP,STATE HOUSE,131,GEM VENTURES,162797.0
GEORGIA,BETH CAMP,STATE HOUSE,131,WAR ROOM STRATEGIES,115355.35
GEORGIA,BETH CAMP,STATE HOUSE,131,PUBLIC SERVICE PARTNERS,107427.14000000001
GEORGIA,BETH CAMP,STATE HOUSE,131,HILL STREET MEDIA,101106.89
GEORGIA,BETH CAMP,STATE HOUSE,131,WIREGRASS STRATEGY GROUP,88954.38
GEORGIA,BETH CAMP,STATE HOUSE,131,THE STONERIDGE GROUP,68507.62999999999
GEORGIA,BETH CAMP,STATE HOUSE,131,REIGNMAKER,64148.369999999995
GEORGIA,BETH CAMP,STATE HOUSE,131,NEW PROSPECT STRATEGIES,45240.3
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,RIGHT PATH STRATEGIC AFFAIRS,38000.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,PUSH DIGITAL,11593.399999999998
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,STRIKER MARKETING,10557.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,DOROTHY WEAVER & ASSOCIATES PC,3240.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,BACKLIGHT,1207.12
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,MACS WORLDWIDE,1012.5
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,LINDSEY ADAMS FOR SCHOOL BOARD,500.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,REPUBLICAN WOMEN OF FORSYTH COUNTY (GEORGIA),500.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,CUMMING CIGAR COMPANY,473.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,KELLI WARREN,312.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,RENEE UNTERMANN,12734.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,KRAMER,2598.72
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,THE GEORGIA SHOPPER,1442.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,LEE COUNTY LEDGER (GEORGIA),871.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,GRAVITT GROUP,500.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,CORDELE NEWMEDIA,460.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,DODGE COUNTY NEWS (GEORGIA),382.5
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,MURRAY'S PRINTING & OFFICE SUPPLY,360.72
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,SUNBELT BUSINESS FORMS,277.51
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,CAPITOL RESPONSE,250.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,AMBITIOUS DAY DREAMS,1700.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,CHARITY TWO SPARROWS VILLAGE,1500.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,FAYETTE COUNTY DEMOCRATIC COMMITTEE (GEORGIA),1500.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,GEORGIA LEADERS CAMPAIGN,1000.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,PAMELA PATTERSON CAMPAIGN,1000.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,CAMIA HOPSON,1000.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,SHELL,600.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,SONYA HALPERN FOR SENATE,500.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,LABAT FOR SHERIFF CAMPAIGN,500.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,JACK & JILL OF AMERICA INC FAYETTE CO,500.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,WAR ROOM STRATEGIES,57853.94
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,CREATIVE RESOURCE,6418.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,TOM HEALAN,800.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,DELTA AIRLINES,592.4
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,BARNSLEY GARDENS RESORT,589.4
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,WALL BUILDERS PRO FAMILY CONFERENCE,530.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,BUZZ BROCKWAY CONSULTING,500.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,PERDUE FOR SENATE,500.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,KELLY LOEFFLER FOR SENATE,500.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,GEORGIA REPUBLICAN PARTY,400.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,RIGHT PATH,16000.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,CREATIVE DIRECT,15936.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,PUSH DIGITAL,15117.32
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,RTA STRATEGY,6500.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,VERIZON,4827.85
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,PIPELINE SOCIAL MEDIA SOLUTIONS,3225.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,TACTICAL COMMUNICATIONS SOLUTION,3000.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,SASSAFRAS GROUP,2716.05
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,ST GEORGE'S EPISCOPAL SCHOOL,1000.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,GRIFFIN DAILY NEWS,800.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,HASAN PASHA,49660.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,RTA STRATEGY,23266.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,THE SASSAFRAS GROUP,7355.96
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,SOJOURN,3800.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,COMMITTEE TO ELECT MARCY SAKRISON,2000.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,LAGRANGE COLLEGE,2000.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,GEORGIA HOUSE REPUBLICAN TRUST,1475.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,ATP PRINTING AND GRAPHICS,843.05
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,FRONTRUNNER,800.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,KEVIN TANNER FOR CONGRESS,500.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,PEACH STATE VALUES INC (GEORGIA),22500.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,JOHN KENNEDY,21548.86
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,GEORGIA GOP,15000.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,GEORGIA ADVANCE,7000.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,DAN TRUST,6950.4
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,THE SASSAFRAS GROUP,6276.48
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,PK MARTIN FOR SENATE,5600.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,BRIAN STRICKLAND FOR STATE SENATE (GEORGIA),5600.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,KAY KIRKPATRICK FOR SENATE,5600.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,MAX BURNS FOR STATE SENATE (GEORGIA),2800.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,GEORGIA LEADERS CAMPAIGN,1000.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,GWINNETT DEMOCRATIC PARTY (GEORGIA),525.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,DEMOCRATIC PARTY OF GA (GEORGIA),400.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,FRIENDS OF BETH MOORE,200.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,GEORGIA GREGG KENNARD FOR,200.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,JASMINE CLARK FOR STATE HOUSE (GEORGIA),200.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,KIRKLAND FOR GWINNETT,200.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,LOVE 4 GWINNETT,200.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,INNOVA SOLUTIONS,160.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,GA PHOTOS,101.8
GEORGIA,MATTHEW BRASS,STATE SENATE,28,CONSTITUENT CONNECT,8000.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,VALLEY GREEN CONSULTING,7800.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,CENTRAL PARTNERS,6019.65
GEORGIA,MATTHEW BRASS,STATE SENATE,28,GEORGIA ADVANCE,5000.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,THE STONERIDGE GROUP,4495.52
GEORGIA,MATTHEW BRASS,STATE SENATE,28,LITTLE OCMULGEE STATE PARK AND LODGE (GEORGIA),3852.7
GEORGIA,MATTHEW BRASS,STATE SENATE,28,SPRAYBERRY'S BBQ,2707.0600000000004
GEORGIA,MATTHEW BRASS,STATE SENATE,28,CHALMERS AND ADAMS,5000.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,THE GEORGIA PAC,2500.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,GEORGIA REPUBLICAN PARTY,2400.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,DEMOCRATIC PARTY OF GEORGIA,57700.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,PUBLIC SERVICE PARTNERS,26629.839999999997
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,TWIN HARBOR GROUP,14500.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,PALLAVI PURKAYASTHA,8000.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,CHADDERDON LESTINGI CREATIVE SOLUTIONS,7500.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,PALA STRATEGIES,6000.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,JONATHAN LIU,5335.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,NGP VAN,4965.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,STONE'S PHONES,4000.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,RUBY ZIMMERMAN,3750.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,DEM PARTY OF GA,21000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,TWIN HARBOR GROUP,20000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,GREENLIGHT MS,16734.7
GEORGIA,JASMINE CLARK,STATE HOUSE,108,STEVEN JUDKINS,9500.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,CLEARCHOICE MEDIA GROUP,8500.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,COMCAST,5180.75
GEORGIA,JASMINE CLARK,STATE HOUSE,108,ANGELA JETTY,4000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,SHANNON GIGUERE,4000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,STANLEY MADI,4000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,HUSTLE,2478.2
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,ARDMORE & 28TH APARTMENTS,7455.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,THE LOFTS AT ATLANTIC STATION,2113.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,RINGGOLD TELEPHONE COMPANY,1467.66
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,VERIZON,732.11
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,TIM HEADRICK,710.8
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,WALMART,586.6
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,PUBLIX,507.28000000000003
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,SASSAFRAS GROUP,500.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,BP,214.01
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,MARRIOTT HOTELS,140.39
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,CANAL PARTNERS MEDIA,305400.0
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,SOUTHERN MAJORITY,175668.4
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,GEM VENTURES,162797.0
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,WAR ROOM STRATEGIES,115355.35
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,PUBLIC SERVICE PARTNERS,107427.14000000001
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,HILL STREET MEDIA,101106.89
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,WIREGRASS STRATEGY GROUP,88954.38
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,THE STONERIDGE GROUP,68507.62999999999
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,REIGNMAKER,64148.369999999995
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,NEW PROSPECT STRATEGIES,45240.3
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,LIOY LISTINGS,2844.02
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,SIGNS365,2131.7000000000003
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,SBH CONSULTING,1178.53
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,ERA DALLAS NEW,950.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,FAT TROUT EQUIPMENT,535.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,DALLAS CHICK-FIL-A,528.47
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,PEACHSTATE PRINTING (GEORGIA),503.97
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,PAULDING EDUCATION FOUNDATION,500.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,COMMITTEE TO ELECT RYAN FARMER,500.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,GEORGIA JAY LIN FOR,500.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,PEOPLE WHO THINK,113750.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,CREATIVE DIRECT,50409.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,PUSH DIGITAL,50000.01
GEORGIA,SHARON COOPER,STATE HOUSE,43,THE NORTH WINDOW,40695.50000000001
GEORGIA,SHARON COOPER,STATE HOUSE,43,RIGHT PATH STRATEGIC AFFAIRS,40000.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,CAPITOL STRATEGY GROUP,29022.38
GEORGIA,SHARON COOPER,STATE HOUSE,43,MAJORITY STRATEGIES,14746.369999999999
GEORGIA,SHARON COOPER,STATE HOUSE,43,1234 POWERS FERRY,9200.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,CAPITOL RESPONSE,8450.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,PEG COVEY,4750.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,DEMOCRATIC PARTY OF GEORGIA,23500.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,FELICIA AGOSTINI,11250.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,SHALAMAR PARHAM,7288.75
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,FOXHOLE CAMPAIGNS,3750.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,SOUTHERN MAJORITY,2296.0699999999997
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,FIRST DATA,2075.69
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,THERESA ROBERTSON,2000.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,CHISM STRATEGIES,1200.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,ROAM ATLANTA,1113.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,NGP VAN,1110.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,HEG,11298.5
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,AT&T,5074.72
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,MARKET GROCERIES,4629.58
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,OUTFRONT MEDIA,2986.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,ECORNELL,2520.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,MARKET GROCERY COMMITTEE,2449.67
