STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
INDIANA,JOHN JACOB,STATE HOUSE,93,RAISE THE MONEY,1790.8
INDIANA,JOHN JACOB,STATE HOUSE,93,I360,1650.32
INDIANA,JOHN JACOB,STATE HOUSE,93,PAUL ABBOTT,1393.5
INDIANA,JOHN JACOB,STATE HOUSE,93,SIGNS ON THE CHEAP,979.48
INDIANA,JOHN JACOB,STATE HOUSE,93,UNITEMIZED EXPENSE/UNKNOWN,910.99
INDIANA,JOHN JACOB,STATE HOUSE,93,MATT YERGLER,724.09
INDIANA,JOHN JACOB,STATE HOUSE,93,FULLY PROMOTED,635.69
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,MARK IT RED,101118.6
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,INDIANA HOUSE REPUBLICAN CAMPAIGN COMMITTEE (HRCC),55625.95
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,INDIANA REPUBLICAN PARTY,54540.33
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,INDIANA REPUBLICAN STATE COMMITTEE,50284.93
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),7011.6
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,MIDWEST COMMUNICATIONS GROUP,5100.999999999999
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,DESIGN PRINT BANNER,1636.95
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,VISTAPRINT,1577.6000000000001
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,ZACH PAYNE,1120.0
INDIANA,ZACH CHARLES PAYNE,STATE HOUSE,66,48HOURPRINT,975.39
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,EARL L. HARRIS,STATE HOUSE,2,0,0
INDIANA,JON FORD,STATE SENATE,38,SANDLER-INNOCENZI,435063.53
INDIANA,JON FORD,STATE SENATE,38,INDIANA REPUBLICAN STATE COMMITTEE,80334.89000000001
INDIANA,JON FORD,STATE SENATE,38,JON FORD,14826.880000000001
INDIANA,JON FORD,STATE SENATE,38,SMCC,13435.58
INDIANA,JON FORD,STATE SENATE,38,MAJORITY STRATEGIES,7185.0
INDIANA,JON FORD,STATE SENATE,38,OFFSET HOUSE,4912.4
INDIANA,JON FORD,STATE SENATE,38,INDIANA BUSINESS FOR RESPONSIVE GOVT,4879.629999999999
INDIANA,JON FORD,STATE SENATE,38,SIGN EXPRESS,3294.7699999999995
INDIANA,JON FORD,STATE SENATE,38,SPRINT COMMUNICATIONS,2317.32
INDIANA,JON FORD,STATE SENATE,38,INDIANA LEADERSHIP FORUM,1950.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,INDIANA HOUSE DEMOCRATIC CAUCUS,10500.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,RITA FLEMING,16000.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,COMMUNITY FOUND SOUTHER INDIANA,3000.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,GARRETT'S GROCERY,2500.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,COMMITTEE TO ELECT MELANIE WRIGHT,1000.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,ENTERPRISE,912.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,JEFFERSONVILLE MAIN ST,600.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,NEWS TRIBUNE,565.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,SACRED HEART SCHOOL,550.0
INDIANA,RITA A. FLEMING,STATE HOUSE,71,9TH DISTRICT DEMOCRATIC PARTY (INDIANA),500.0
INDIANA,RYAN LAUER,STATE HOUSE,59,HOUSE REPUBLICAN CAMPAIGN COMMITTEE (INDIANA),11564.5
INDIANA,RYAN LAUER,STATE HOUSE,59,AIM MEDIA,1831.0
INDIANA,RYAN LAUER,STATE HOUSE,59,ZWANZIGZ,1830.37
INDIANA,RYAN LAUER,STATE HOUSE,59,PINNACLE PROMOTIONS,1500.0
INDIANA,RYAN LAUER,STATE HOUSE,59,MAX OFFICE,707.65
INDIANA,RYAN LAUER,STATE HOUSE,59,BARTHOLOMEW COUNTY HISTORICAL SOCIETY (INDIANA),500.0
INDIANA,RYAN LAUER,STATE HOUSE,59,FACEBOOK,466.03
INDIANA,RYAN LAUER,STATE HOUSE,59,SAM'S CLUB,446.24
INDIANA,RYAN LAUER,STATE HOUSE,59,PERR INVESTMENTS,390.0
INDIANA,RYAN LAUER,STATE HOUSE,59,PRIME 47,347.72
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,HOUSE REPUBLICAN CAMPAIGN COMMITTEE (INDIANA),33233.45
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,HRCC,25439.87
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,INDIANA REPUBLICAN STATE COMMITTEE,21646.52
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,INDIANA BUSINESS FOR RESPONSIVE GOVERNMENT,10632.64
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,ED CLERE,4636.920000000001
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,LIFESPAN RESOURCES,4000.0
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,RAUCH,2400.0
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,EDWARD D CLERE,1895.45
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,THE MUSTARD SEED,1400.0
INDIANA,EDWARD D. CLERE,STATE HOUSE,72,IU FOUNDATION,1000.0
INDIANA,JEAN A. LEISING,STATE SENATE,42,COLUMBIA CLUB,5365.69
INDIANA,JEAN A. LEISING,STATE SENATE,42,VERIZON,3863.8999999999996
INDIANA,JEAN A. LEISING,STATE SENATE,42,HILLCREST GOLF & COUNTRY CLUB,3588.77
INDIANA,JEAN A. LEISING,STATE SENATE,42,WINE & SPIRITS DISTRIBUTORS OF INDIANA,2593.8599999999997
INDIANA,JEAN A. LEISING,STATE SENATE,42,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2260.19
INDIANA,JEAN A. LEISING,STATE SENATE,42,KROGER,2136.47
INDIANA,JEAN A. LEISING,STATE SENATE,42,JILL KOCH,2000.0
INDIANA,JEAN A. LEISING,STATE SENATE,42,HARRY & DAVIDS,1450.24
INDIANA,JEAN A. LEISING,STATE SENATE,42,DAFFODILLYS,1149.1899999999998
INDIANA,JEAN A. LEISING,STATE SENATE,42,SPEEDWAY,1038.6000000000001
INDIANA,SHARON NEGELE,STATE HOUSE,13,HRCC,35121.68
INDIANA,SHARON NEGELE,STATE HOUSE,13,WHITE COUNTY GOP (INDIANA),1210.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,ATTICA HIGH SCHOOL,1000.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,SAVVY TRAVEL,600.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,COMMITTEE TO ELECT BOBBY ASKREN FOR MAYOR,500.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,IN WINE & SPIRITS DISTRIBUTORS OF,419.87
INDIANA,SHARON NEGELE,STATE HOUSE,13,CATALYST PUBLIC AFFAIRS GROUP,301.17
INDIANA,SHARON NEGELE,STATE HOUSE,13,4TH DISTRIC REPUBLICAN CENTRAL COMMITTEE (INDIANA),300.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,COMMITTEE TO ELECT GAVIN GILMORE,250.0
INDIANA,SHARON NEGELE,STATE HOUSE,13,ELECT SUSAN STOLL,250.0
INDIANA,JD FORD,STATE SENATE,29,HEWITT CAMPAIGNS,133000.0
INDIANA,JD FORD,STATE SENATE,29,INDIANA SENATE DEMOCRATS COMMITTEE,204745.66
INDIANA,JD FORD,STATE SENATE,29,INDIANA DEMOCRATIC STATE CENTRAL COMMITTEE,37371.47
INDIANA,JD FORD,STATE SENATE,29,INDIANA DEMOCRATIC PARTY,23945.27
INDIANA,JD FORD,STATE SENATE,29,HOOSIER JIFFY PRINT,18230.670000000002
INDIANA,JD FORD,STATE SENATE,29,COLLIERS INTERNATIONAL,12802.5
INDIANA,JD FORD,STATE SENATE,29,JOSHUA PETERS,8970.0
INDIANA,JD FORD,STATE SENATE,29,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),6308.680000000001
INDIANA,JD FORD,STATE SENATE,29,AMERICAN MOBILE LEADS,5809.65
INDIANA,JD FORD,STATE SENATE,29,GUADALUPE PIMENTEL SOLANO,3761.74
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,SEAN EBERHART,23342.590000000004
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,HOUSE REPUBLICAN CAMPAIGN CAUCUS (INDIANA),13351.15
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,MFE,2295.48
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,FRIENDS OF NRA,1550.0
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,COMMITTEE TO ELECT TOM DERMODY,1000.0
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,MARA FOR CONGRESS,1000.0
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,CATALYST PUBLIC AFFAIRS GROUP,378.27
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,THE COMMITTEE TO ELECT SCOTT ASHER,250.0
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,SHELBY CO CHAMBER OF COMMERCE,200.0
INDIANA,SEAN R. EBERHART,STATE HOUSE,57,SHELBY CO REPUBLICAN CC (INDIANA),160.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,INDIANA REPUBLICAN STATE CENTRAL COMMITTEE,9860.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,DISTRIBUTORS OF INDIANA,626.43
INDIANA,RICK NIEMEYER,STATE SENATE,6,CONNIE NIEMEYER,544.91
INDIANA,RICK NIEMEYER,STATE SENATE,6,NEWTON COUNTY REPUBLICANS (INDIANA),275.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,WIVA,240.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,TRACTOR SUPPLY,202.77
INDIANA,RICK NIEMEYER,STATE SENATE,6,MATTHEW HAYDEN,200.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,LAKE COUNTY REUBLICAN COMMITTEE (INDIANA),200.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,BENTON COUNTY REPUBLICVAN GOLF CLASSIC (INDIANA),200.0
INDIANA,RICK NIEMEYER,STATE SENATE,6,ZION CHURCH,200.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,HOUSE REPUBLICAN CAMPAIGN COMMITTEE (INDIANA),25000.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,HENDRICKS COUNTY RETIRED TEACHERS (INDIANA),500.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,WINE AND SPIRITS DISTRIBUTORS OF INDIANA AN UN ASSOCIATION,419.87
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,CATALYST PUBLIC AFFAIRS GROUP,392.22
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,RYAN GRUNDMAN,300.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,HENDRICKS COUNTY REPUBLIC PARTY (INDIANA),300.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,SAM'S CLUB,201.1
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,LEADERSHIP HENDRICKS COUNTY (INDIANA),200.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,TRIWEST DOLLARS FOR SCHOLARS,200.0
INDIANA,JEFFREY A. THOMPSON,STATE HOUSE,28,ZACHARIAH WEISS,100.0
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,MIDWEST COMMUNICATIONS GROUP,5342.84
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,COUNTRY PINES PRINTING,3059.42
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,HOUSE REPUBLICAN CAMPAIGN COMMITTEE (INDIANA),4073.95
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,IN RUST PUBLISHING,2000.75
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,WALMART,1932.44
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,TOC DIRECT,900.0
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,SAM'S CLUB,774.5799999999999
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,SIGNS ON THE CHEAP,504.38
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,JOHN LIPARI,350.0
INDIANA,BRUCE A. BORDERS,STATE HOUSE,45,DELORIS LOUGH,100.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,INDIANA REPUBLICAN STATE COMMITTEE,122345.68
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,MARK IT RED,68523.70999999999
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,INDIANA HOUSE REPUBLICAN CAMPAIGN COMMITTEE (HRCC),66947.07
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,INDIANA STATE REPUBLICAN PARTY,30000.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,MIDWEST COMMUNICATIONS GROUP,26496.090000000004
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,PORTER COUNTY REPUBLICANS (INDIANA),9950.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,EMILY GAYLORD MEDIA CONSULTING,6600.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,FRIENDS OF MATT MURPHY,5000.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,PORTER COUNTY AG SOCIETY (INDIANA),2750.0
INDIANA,EDMOND L. SOLIDAY,STATE HOUSE,4,THE MARKET,2531.08
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,SHEILA KLINKER,8358.88
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,INDIANA HOUSE OF REPRESENTATIVES,1757.74
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,FOX GROUP,1312.46
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,AT&T,1046.71
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,GREG PARSLEY,361.6
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,TIPPECANOE BUILDING TRADES,300.0
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,LTHC HOMELESS SERVICES,260.0
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,LAFAYETTE WEST LAFAYETTE CHAMBER OF COMMERCE,200.0
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,SHELL,150.0
INDIANA,SHEILA ANN JOHNSTON KLINKER,STATE HOUSE,27,ACTBLUE,19.45
INDIANA,CURT NISLY,STATE HOUSE,22,MICHAEL THOMAS,7539.18
INDIANA,CURT NISLY,STATE HOUSE,22,RUHE 152,3374.44
INDIANA,CURT NISLY,STATE HOUSE,22,SS LILLYPAD II,3227.94
INDIANA,CURT NISLY,STATE HOUSE,22,KOSCIUSKO CO GOP (INDIANA),2850.0
INDIANA,CURT NISLY,STATE HOUSE,22,BALLER SIGNS,2241.66
INDIANA,CURT NISLY,STATE HOUSE,22,ELKHART CO GOP (INDIANA),1125.0
INDIANA,CURT NISLY,STATE HOUSE,22,FRIENDS OF MATT GURTLER,1000.0
INDIANA,CURT NISLY,STATE HOUSE,22,JOHN JACOB FOR STATE REPRESENTATIVE (INDIANA),500.0
INDIANA,CURT NISLY,STATE HOUSE,22,FUND HERO,445.65000000000003
INDIANA,CURT NISLY,STATE HOUSE,22,FACEBOOK,425.0
INDIANA,MIKE GASKILL,STATE SENATE,26,INDIANA REPUBLICAN STATE COMMITTEE,96750.59
INDIANA,MIKE GASKILL,STATE SENATE,26,ANTHEM MEDIA,47232.350000000006
INDIANA,MIKE GASKILL,STATE SENATE,26,THE LUKENS COMPANY,31483.02
INDIANA,MIKE GASKILL,STATE SENATE,26,MICHAEL R GASKILL,29500.0
INDIANA,MIKE GASKILL,STATE SENATE,26,L & D MAIL MASTERS,24908.559999999998
INDIANA,MIKE GASKILL,STATE SENATE,26,INDIANA SENATE MAJORITY CAMPAIGN COMMITTEE,24100.0
INDIANA,MIKE GASKILL,STATE SENATE,26,TODD BALDRIDGE,7000.0
INDIANA,MIKE GASKILL,STATE SENATE,26,VICTORYSTORE,2618.69
INDIANA,MIKE GASKILL,STATE SENATE,26,MENARDS,1469.45
INDIANA,MIKE GASKILL,STATE SENATE,26,FACEBOOK,1438.77
INDIANA,VERNON G. SMITH,STATE HOUSE,14,UNITEMIZED EXPENSE/UNKNOWN,1002.85
INDIANA,VERNON G. SMITH,STATE HOUSE,14,INDIANA HOUSE DEMOCRATIC CAUCUS,1000.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,AN FOR CONGRESS,600.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,UNITEMIZED EXPENSE/UNKNOWN,535.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,GARY DEMOCRATIC PCT ORG (INDIANA),500.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,ALLEN'S FLORIST,256.8
INDIANA,VERNON G. SMITH,STATE HOUSE,14,CHRIS CHUNG FOR CHANGE,200.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,COMMITTEE ELECT MELANIE WRIGHT,200.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,ARCO,150.0
INDIANA,VERNON G. SMITH,STATE HOUSE,14,IU FOUNDATION,150.0
INDIANA,JAMES R. BUCK,STATE SENATE,21,BUCK JIM,6228.88
INDIANA,JAMES R. BUCK,STATE SENATE,21,PASTARRIFIC RESTAURANT,4944.1
INDIANA,JAMES R. BUCK,STATE SENATE,21,ROZZI CATERING,4900.0
INDIANA,JAMES R. BUCK,STATE SENATE,21,UNITEMIZED EXPENSE/UNKNOWN,3614.0200000000004
INDIANA,JAMES R. BUCK,STATE SENATE,21,VERIZON,3050.0
INDIANA,JAMES R. BUCK,STATE SENATE,21,HOWARD COUNTY REPUBLICAN PARTY (INDIANA),2510.0
INDIANA,JAMES R. BUCK,STATE SENATE,21,HAMILTON CO REPUBLICAN PARTY (INDIANA),2500.0
INDIANA,JAMES R. BUCK,STATE SENATE,21,UNITEMIZED EXPENSE/UNKNOWN,2445.5699999999997
INDIANA,JAMES R. BUCK,STATE SENATE,21,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2169.5
INDIANA,JAMES R. BUCK,STATE SENATE,21,CAPITAL GRILLE,2161.19
INDIANA,ALAN MORRISON,STATE HOUSE,42,HOUSE REPUBLICAN CAMPAIGN COMMITTEE (INDIANA),29358.71
INDIANA,ALAN MORRISON,STATE HOUSE,42,ALAN MORRISON,1449.8899999999999
INDIANA,ALAN MORRISON,STATE HOUSE,42,CATALYST PUBLIC AFFAIRS GROUP,1004.5
INDIANA,ALAN MORRISON,STATE HOUSE,42,STASH AWAY STORAGE,980.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,DAVE HAHN,700.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,DAVID W HAHN CPA,700.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,CLAY COUNTY (INDIANA),500.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,SAINT MARYOFTHEWOODS COLLEGE,250.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,WABASH VALLEY TUMBLING AND GYMNASTICS CHEER,250.0
INDIANA,ALAN MORRISON,STATE HOUSE,42,HITE DANCE CENTER,200.0
