STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
IDAHO,CHRISTY ZITO,STATE SENATE,23,SALT LAKE MAILING & PRINTING,3027.58
IDAHO,CHRISTY ZITO,STATE SENATE,23,123DECAL,2278.6499999999996
IDAHO,CHRISTY ZITO,STATE SENATE,23,GLENNS FERRY TIMES & SEASONS,1001.3
IDAHO,CHRISTY ZITO,STATE SENATE,23,MOBINITI,948.0
IDAHO,CHRISTY ZITO,STATE SENATE,23,MOUNTAIN HOME NEWS,699.35
IDAHO,CHRISTY ZITO,STATE SENATE,23,HOLLY REYNOLDS,550.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,THE SCRAP SHOP,7291.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,ESP PRINTING AND MAILING,3184.67
IDAHO,BROOKE GREEN,STATE HOUSE,18B,IDLCC,5500.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,IDAHO DEMOCRATIC PARTY,2064.73
IDAHO,BROOKE GREEN,STATE HOUSE,18B,JAKE ELLIS FOR IDAHO,1000.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,MELISSA WINTROW FOR IDAHO SENATE,625.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,IDAHO SCREEN PRINT,466.4
IDAHO,BROOKE GREEN,STATE HOUSE,18B,NGP VAN,450.0
IDAHO,BROOKE GREEN,STATE HOUSE,18B,SIGNS 2 DESIGN 2 FIT,357.22
IDAHO,BROOKE GREEN,STATE HOUSE,18B,GO DADDY,319.87
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,BAYER FOR IDAHO,1000.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,GARY SMITH CAMPAIGN FUND,500.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,SENATE REPUBLICAN FUND (IDAHO),500.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,REPUBLICAN SENATE CAUCUS (IDAHO),500.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,IDAHO CHAMBER ALLIANCE,350.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,URM,298.07
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,HERTZ,212.55
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,COLEMAN OIL,200.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,CHEVRON,200.0
IDAHO,DANIEL G. JOHNSON,STATE SENATE,6,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),195.66
IDAHO,LORI DEN HARTOG,STATE SENATE,22,GEM STATE PUBLIC AFFAIRS (IDAHO),7085.18
IDAHO,LORI DEN HARTOG,STATE SENATE,22,A4 MEDIA,6829.03
IDAHO,LORI DEN HARTOG,STATE SENATE,22,POLITICAL LAWN SIGNS,6156.530000000001
IDAHO,LORI DEN HARTOG,STATE SENATE,22,REGINA BAYER,1000.0
IDAHO,LORI DEN HARTOG,STATE SENATE,22,VAN BURTENSHAW,500.0
IDAHO,LORI DEN HARTOG,STATE SENATE,22,STEVEN THAYN,500.0
IDAHO,LORI DEN HARTOG,STATE SENATE,22,GARY SMITH CAMPAIGN FUND,500.0
IDAHO,LORI DEN HARTOG,STATE SENATE,22,KUNA CHAMBER OF COMMERCE,310.0
IDAHO,LORI DEN HARTOG,STATE SENATE,22,WIX,264.85
IDAHO,LORI DEN HARTOG,STATE SENATE,22,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),254.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,ESP PRINTING AND MAILING,9584.97
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,THE SCRAP SHOP,5500.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,IDAHO DEMOCRATIC PARTY,1220.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1106.8600000000001
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,CONSTANT CONTACT,620.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,IDAHO SCREEN PRINT,556.5
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,DISTRICT 18 DEMORATIC PARTY,522.53
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,ARIANNA CARLSON,500.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,TOONE FOR REPRESENTATIVE,500.0
IDAHO,JANIE WARD-ENGELKING,STATE SENATE,18,IDAHO DEMOCRAT LEGISLATIVE CAUCUS,500.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,CRAZY PENGIUM,6480.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,KZBQ RADIO,4273.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,JEEVES ADS,2500.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,FRED MARTIN,750.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,DUSTIN MANWARING,500.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,JEFF HOUGH,500.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,POWER COUNTY PRESS (IDAHO),462.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,SENATE REPUBLICAN CAUCUS (IDAHO),300.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,CODI GALLOWAY,250.0
IDAHO,JIM GUTHRIE,STATE SENATE,28,REGINA BAYER,250.0
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,MINUTE PRESS,2498.36
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,ACTION PRINTERS,1048.74
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,RON MENDIVE,920.0
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,SUMMER BUSHNELL,800.0
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,NICKELS WORTH,530.25
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),466.23
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,COEUR D LENE PRESS,400.0
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,VERIZON,240.0
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,STAPLES,189.56
IDAHO,RON J. MENDIVE,STATE HOUSE,3A,COSTCO,166.17000000000002
IDAHO,CHUCK WINDER,STATE SENATE,20,BANBURY GOLF COURSE,5360.5
IDAHO,CHUCK WINDER,STATE SENATE,20,IDAHO SENATE REPUBLICANS,5000.0
IDAHO,CHUCK WINDER,STATE SENATE,20,CHUCK WINDER,2370.13
IDAHO,CHUCK WINDER,STATE SENATE,20,JIM RICE,1900.0
IDAHO,CHUCK WINDER,STATE SENATE,20,WYAKIN FOUNDATION,1500.0
IDAHO,CHUCK WINDER,STATE SENATE,20,FRED MARTIN,1400.0
IDAHO,CHUCK WINDER,STATE SENATE,20,REGINA BAYER,1400.0
IDAHO,CHUCK WINDER,STATE SENATE,20,VERIZON,1349.3300000000002
IDAHO,CHUCK WINDER,STATE SENATE,20,C SCOTT GROW,1000.0
IDAHO,CHUCK WINDER,STATE SENATE,20,KEVIN COOK,1000.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,CRAZY PENGUIN MEDIA,6097.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,OAKLEY JONES WEB & GRAPHIC DESIGN,5000.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,KIFI LOCAL NEWS 8,4130.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,SQUARE,2500.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,JERALD RAYMOND,1474.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,ALPHAGRAPHICS,1067.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,C SCOTT GROW,1000.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,DUSTIN MANWARING,1000.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,FRED MARTIN,1000.0
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,ROD FURNISS,635.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),3003.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,AMANDA HAINES CONSULTING,1900.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,SALT LAKE MAILING AND PRINTING,1699.49
IDAHO,KAREY HANKS,STATE HOUSE,35A,ALPHAGRAPHICS,1696.98
IDAHO,KAREY HANKS,STATE HOUSE,35A,RICH BROADCASTING,1192.55
IDAHO,KAREY HANKS,STATE HOUSE,35A,KALISTO DESIGN,636.18
IDAHO,KAREY HANKS,STATE HOUSE,35A,ARCO,612.25
IDAHO,KAREY HANKS,STATE HOUSE,35A,REXBURG,583.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,THE POST REGISTER,570.3
IDAHO,KAREY HANKS,STATE HOUSE,35A,SEAN LUCAS,500.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,GRACE SCHOOL DISTRICT 148,2250.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,MARK HARRIS FOR SENATE,1850.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,IDAHO REPUBLICAN CAUCUS,1800.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,IDAHO FOOD BANK,1250.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,JARON WAGONER,1000.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,RODNEY FURNISS,1000.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,JERALD RAYMOND,1000.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,BRITT RAYBOULD,1000.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,SENATE REPUBLICAN PAC OF IDAHO,600.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,JOE PALMER,500.0
IDAHO,DOUG RICKS,STATE SENATE,34,123 DECAL,3972.14
IDAHO,DOUG RICKS,STATE SENATE,34,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2585.0
IDAHO,DOUG RICKS,STATE SENATE,34,ALPHAGRAPHICS,1845.19
IDAHO,DOUG RICKS,STATE SENATE,34,IDAHO HOUSE REPUBLICAN CAUCAS,1650.0
IDAHO,DOUG RICKS,STATE SENATE,34,THE POST REGISTER,900.0
IDAHO,DOUG RICKS,STATE SENATE,34,MATTIE RICKS,850.0
IDAHO,DOUG RICKS,STATE SENATE,34,AVIS,699.0
IDAHO,DOUG RICKS,STATE SENATE,34,STAPLES,603.5999999999999
IDAHO,DOUG RICKS,STATE SENATE,34,HAMPTON INN,506.46
IDAHO,DOUG RICKS,STATE SENATE,34,UNITEMIZED EXPENSE/UNKNOWN,504.84000000000003
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,VERIZON,1038.5900000000001
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),606.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,DONALD J TRUMP FOR PRESIDNET,250.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,RYAN DAVIDSON,250.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,AMERIAN CENTER FOR LAW AND JUSTICE,240.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,HOUSE OF REPRESENTATIVES,210.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,UNITEMIZED EXPENSE/UNKNOWN,202.24
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,DOLLAR RENTAL CAR,190.7
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,ALASKA AIRLINES,136.2
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,STAPLES,100.11
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,2 C VICTORY,6050.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,MERIDIAN RESOURCES,2432.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,ALLEGRA,2793.33
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,AUTOSORT,1621.09
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,CANYON OUTDOOR MEDIA,1200.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,THRIVE WEB DESIGNS,600.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,DARLENE’S PRINTING,289.07
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,AARIN PERSON,275.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,ALEX OLSON,150.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,DEBRA SKAUG,129.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,PRESSCATS,9791.25
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,WESTERN CONSULTANTS,7700.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),7219.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,STAPLES,4853.179999999999
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,BLUE SKY BROADCASTING,3700.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,THE BONNER COUNTY DAILY BEE (IDAHO),2159.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,STRATEGIES 360,2000.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,ATC-TECHNOLOGY,1384.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,WAL-MART,1123.6
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,IDAHO GOP,1000.0
IDAHO,STEVE BERCH,STATE HOUSE,15A,ESP PRINTING & MAILING,23761.219999999998
IDAHO,STEVE BERCH,STATE HOUSE,15A,KBOI,15000.0
IDAHO,STEVE BERCH,STATE HOUSE,15A,MELINDA HALL,11651.15
IDAHO,STEVE BERCH,STATE HOUSE,15A,JOAN WALLACE,11500.0
IDAHO,STEVE BERCH,STATE HOUSE,15A,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),5096.97
IDAHO,STEVE BERCH,STATE HOUSE,15A,AMERICAN PRIDE PRINTING,4344.82
IDAHO,STEVE BERCH,STATE HOUSE,15A,FACEBOOK,2706.06
IDAHO,STEVE BERCH,STATE HOUSE,15A,DISTRICT 15 DEMOCRATS,2239.4100000000003
IDAHO,STEVE BERCH,STATE HOUSE,15A,AMAZON,2074.87
IDAHO,STEVE BERCH,STATE HOUSE,15A,IDAHO DEMOCRATIC PARTY,1464.8300000000002
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,CRAZY CHEAP POLITICAL SIGNS,926.0699999999999
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,THE MORNING NEWS,420.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,RACHEL CANNON,300.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,DAVID CANNON,276.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,BLUEHOST,266.4
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,OXFORD SUITES BOISE,192.24
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,BEN DUNCAN,180.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,ZAZZLE,135.88
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,SCOTT CANNON,120.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),55.0
IDAHO,LEE HEIDER,STATE SENATE,24,KMVT,4790.0
IDAHO,LEE HEIDER,STATE SENATE,24,LAMAR ADVERTISING,3180.0
IDAHO,LEE HEIDER,STATE SENATE,24,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1500.0
IDAHO,LEE HEIDER,STATE SENATE,24,HYATT HOTELS,1400.0
IDAHO,LEE HEIDER,STATE SENATE,24,C SCOTT GROW,1000.0
IDAHO,LEE HEIDER,STATE SENATE,24,FRED MARTIN,1000.0
IDAHO,LEE HEIDER,STATE SENATE,24,BRENDA RICKARDS,1000.0
IDAHO,LEE HEIDER,STATE SENATE,24,IDAHO SECRETARY OF STATE,950.0
IDAHO,LEE HEIDER,STATE SENATE,24,SPORTSMANS WAREHOUSE,534.24
IDAHO,LEE HEIDER,STATE SENATE,24,KEVIN COOK,500.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,THE SCRAP SHOP,4950.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,IDLCC,3200.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,IDP,3000.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,WINTROW FOR IDAHO SENATE,2000.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,CHRIS MATHIAS FOR IDAHO,1884.74
IDAHO,MELISSA WINTROW,STATE SENATE,19,DULCE KERSTING LARK FOR IDAHO,1500.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,RENEE LOVE FOR IDAHO,1500.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,IDAHO SCREEN PRINT,1272.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,RICK JUST FOR SENATE,1000.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,NIKKI DAVIDSON,1000.0
IDAHO,MARK HARRIS,STATE SENATE,32,HERALD JOURNAL,1822.75
IDAHO,MARK HARRIS,STATE SENATE,32,ENTERPRISE,716.8000000000001
IDAHO,MARK HARRIS,STATE SENATE,32,TETON VALLEY NEWS,601.25
IDAHO,MARK HARRIS,STATE SENATE,32,CARIBOU COUNTY SUN (IDAHO),542.5
IDAHO,MARK HARRIS,STATE SENATE,32,BAYER FOR IDAHO,500.0
IDAHO,MARK HARRIS,STATE SENATE,32,REGION VII REPUBLICAN PARTY (IDAHO),500.0
IDAHO,MARK HARRIS,STATE SENATE,32,SODA SPRINGS HIGH SCHOOL,500.0
IDAHO,MARK HARRIS,STATE SENATE,32,SENATE REPUBLICAN PAC OF IDAHO,500.0
IDAHO,MARK HARRIS,STATE SENATE,32,SCOTT GROW FOR STATE SENATE (IDAHO),500.0
IDAHO,MARK HARRIS,STATE SENATE,32,IDAHO SENATE REPUBLICANS,500.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,CUMULUS BOISE,2968.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,SQUARE,2789.99
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,AUTOSORT,2684.45
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,FACEBOOK,2279.95
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,INTERNATIONAL MINUTE PRESS,944.87
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,KALISTO,788.67
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),730.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,MIDDLETON GAZETTE,473.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,STAPLES,422.86000000000007
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,123DECAL,396.29
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,KELLY ANTHON,9559.38
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,FRIENDS OF THE NRA,1700.0
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,MAD RIVER LASER,963.46
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,IDAHO STATE SENATE,889.71
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,FRED MARTIN,855.88
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,STEVEN THAYN,600.0
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,C SCOTT GROW,525.0
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,JIM RICE,525.0
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,REGINA BAYER,525.0
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,KEVIN COOK,500.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,BIG COUNTRY 977,1365.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,HYATT HOTELS,695.85
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,SHOSHONE NEWS PRESS,345.15
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,OWYHEE TAVERN,289.56
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,IDAHO COUNTY FREE PRESS,171.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,KOHL'S,162.15
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,SILVER INN,125.9
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,KLER,120.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,ALAVITA,109.84
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,NEZ PERCE EXPRESS,107.14
IDAHO,JIM RICE,STATE SENATE,10,LINCOLN SMYSER,9500.0
IDAHO,JIM RICE,STATE SENATE,10,CUMULUS BOISE,7500.0
IDAHO,JIM RICE,STATE SENATE,10,AUTOSORT,5732.159999999999
IDAHO,JIM RICE,STATE SENATE,10,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),4546.61
IDAHO,JIM RICE,STATE SENATE,10,ALLEGRA,3556.01
IDAHO,JIM RICE,STATE SENATE,10,VISTAPRINT,3349.7999999999997
IDAHO,JIM RICE,STATE SENATE,10,JULIE YAMAMOTO,2000.0
IDAHO,JIM RICE,STATE SENATE,10,SQUARE,1500.0
IDAHO,JIM RICE,STATE SENATE,10,ALEX OLSON,1500.0
IDAHO,JIM RICE,STATE SENATE,10,ELECT PAT MCDONALD,1000.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,MERIDIAN RESOURCES,17650.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,THE AGENCY,10060.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,HOT WHEELS AND DEALS,6791.64
IDAHO,JOE A. PALMER,STATE HOUSE,20A,INNERVOICE GROUP,3948.7
IDAHO,JOE A. PALMER,STATE HOUSE,20A,WRIGHT SIGNS,3885.13
IDAHO,JOE A. PALMER,STATE HOUSE,20A,BRENDA PALMER,1000.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,BRYANT IDEAS OF IDAHO,901.9
IDAHO,JOE A. PALMER,STATE HOUSE,20A,PALMER CORD,650.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,ADA COUNTY LINCOLN DAY ASSN (IDAHO),500.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,COMMITTEE TO ELECT RYAN DAVIDSON,500.0
IDAHO,KEVIN COOK,STATE SENATE,30,TETON PRINT & PACKAGE,9955.09
IDAHO,KEVIN COOK,STATE SENATE,30,RIVERBEND COMMUNICATIONS,5388.0
IDAHO,KEVIN COOK,STATE SENATE,30,WRIGHT SIGNS,4849.85
IDAHO,KEVIN COOK,STATE SENATE,30,RAFICS CREATIVE CO,4229.0
IDAHO,KEVIN COOK,STATE SENATE,30,RICH BROADCASTING,3190.0
IDAHO,KEVIN COOK,STATE SENATE,30,EASTIDAHONEWS,3000.0
IDAHO,KEVIN COOK,STATE SENATE,30,FACEBOOK,2435.35
IDAHO,KEVIN COOK,STATE SENATE,30,KELLY TUTTLE,2395.0
IDAHO,KEVIN COOK,STATE SENATE,30,LAMAR ADVERTISING,1590.0
IDAHO,KEVIN COOK,STATE SENATE,30,THE POST REGISTER,1495.5
IDAHO,JIM WOODWARD,STATE SENATE,1,IDAHO STATE SENATE REPUBLICAN PAC,2208.51
IDAHO,JIM WOODWARD,STATE SENATE,1,BONNER COUNTY DAILY BEE (IDAHO),900.0
IDAHO,JIM WOODWARD,STATE SENATE,1,NEWPORT MINER,543.5
IDAHO,JIM WOODWARD,STATE SENATE,1,BRENDA RICHARDS FOR IDAHO,500.0
IDAHO,JIM WOODWARD,STATE SENATE,1,BONNERS FERRY HERALD,415.0
IDAHO,JIM WOODWARD,STATE SENATE,1,RIVER VALLEY BEACON,360.0
IDAHO,JIM WOODWARD,STATE SENATE,1,SANDPOINT READER,280.0
IDAHO,JIM WOODWARD,STATE SENATE,1,SENATE FUND,75.0
IDAHO,JIM WOODWARD,STATE SENATE,1,PAYPAL,7.55
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,IDLCC,16400.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,ESP PRINTING AND MAILING,5006.200000000001
IDAHO,MICHELLE STENNETT,STATE SENATE,26,EXPRESS PUBLISHING,3216.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,JANIE DAVIDSON,3000.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,WOOD RIVER CONSULTING,2100.7
IDAHO,MICHELLE STENNETT,STATE SENATE,26,THE TIMES NEWS,1310.9
IDAHO,MICHELLE STENNETT,STATE SENATE,26,IDAHO DEMOCRATIC PARTY,1177.6000000000001
IDAHO,MICHELLE STENNETT,STATE SENATE,26,SALLY TOONE FOR REPRESENTATIVE,1000.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,MOLLY PAGE,924.88
IDAHO,MICHELLE STENNETT,STATE SENATE,26,LAMAR ADVERTISING,660.0
IDAHO,GAYANN DEMORDAUNT,STATE HOUSE,14B,POSTNET,9557.310000000001
IDAHO,GAYANN DEMORDAUNT,STATE HOUSE,14B,ARENA,5980.0
