STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,CANDACE GOULD FOR STATE SENATE (NEW MEXICO),5000.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,COMMITTEE TO ELECT SANDER RUE,5000.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,DIAMOND FOR NM,5000.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,JAMES NEW MEXICO NEEDS,2500.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,JOEY TIANO FOR STATE SENATE (NEW MEXICO),2500.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,COMMITTEE TO ELECT RYAN CHAVEZ,1000.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,EASTERN NM STATE FAIR (NEW MEXICO),500.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,CENTER OF SOUTHWEST CULTURE,250.0
NEW MEXICO,CLIFF R. PIRTLE,STATE SENATE,32,SANDHILL SIGN COMPANY,238.49
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,BACA FOR NM SENATE,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,CANDACE GOULD,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,CHRYSTAL DIAMOND,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,JOHN CLARK,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,RYAN CHAVEZ,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,SANDER RUE,2500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,STATE PRINTING OFFICE (NEW MEXICO),1620.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,SACRED HEART CATHOLIC SCHOOL,1500.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,ART ALLISON,1000.0
NEW MEXICO,WILLIAM E. SHARER,STATE SENATE,1,MARK DUNCAN,1000.0
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,GREATER EDGEWOOD AREA CHAMBER OF COMMERCE,275.0
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,CARSTICKERS,262.32
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),60.9
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,ANEDOT,60.52000000000001
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,VISTAPRINT,51.08
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,BANK OF THE WEST,39.730000000000004
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,0,0.0
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,0,0.0
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,0,0.0
NEW MEXICO,STEFANI LORD,STATE HOUSE,22,0,0.0
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,BOLDWORK,2734.94
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,CAPITOL ONE,2100.9199999999996
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,GREETINGS ETC!,1144.36
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,ACTBLUE,1007.0899999999999
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,STEVE DUFFY,1000.0
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,RIPPLE CATALYST STUDIO,954.25
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,0,0.0
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,0,0.0
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,0,0.0
NEW MEXICO,ELIZABETH STEFANICS,STATE SENATE,39,0,0.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,LOS HERMANITOS RESTAURANT,1267.26
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,STEVEN NEVILLE,1216.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,TERRY FORTNER FOR COMMISSION,1000.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,COMMITTEE TO ELECT RYAN CHAVEZ,1000.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,SHARON FOR LEGISLATURE,1000.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,USPS,855.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,SAN JUAN AMIGOS,775.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,JUAN LEADERSHIP SAN,600.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,FOUR CORNERS FEDERATED REPUBLICAN WOMEN (NEW MEXICO),575.0
NEW MEXICO,STEVEN P. NEVILLE,STATE SENATE,2,VERIZON,554.04
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,APEX,539.78
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,ACTBLUE,458.0
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,DEMOCRATIC PARTY OF NEW MEXICO,450.0
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,75.0
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,SANDIA FEDERAL CREDIT UNION,68.32
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,GOOGLE,25.56
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,ZOOM,16.17
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,0,0.0
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,0,0.0
NEW MEXICO,HAROLD JAMES POPE,STATE SENATE,23,0,0.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,BRIAN EGOLF SPEAKER FUND,10000.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,NMHDCC,10000.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,STATE PRINTING (NEW MEXICO),1679.94
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,BLUE ADVANTAGE PARTNERS,1402.37
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,PLANNED PARENTHOOD,1000.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,ACTBLUE,761.83
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,ESQUIVEL CONSULTING,728.16
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,NATIONBUILDER,714.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,CTE JOY GARRATT,500.0
NEW MEXICO,ELIZABETH L. THOMSON,STATE HOUSE,24,ELECT WILLIE MADRID FOR STATE REP (NEW MEXICO),500.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,CRYSTAL DIAMOND FOR SENATE,5000.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,RYAN CHAVEZ FOR SENATE,4500.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,RIVAL STRATAGIES,1078.75
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,ABQ VOTES,1000.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,JOHN CLARK FOR SENATE,1000.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,WOLF PAC,1000.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),694.0
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,LEGISLATIVE COUNCIL SERVICES,644.4
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,FULL COMPLIANCE CONSULTING,573.39
NEW MEXICO,MARK DAVID MOORES,STATE SENATE,21,ARCTIC WOLFS SOCCER CLUB,250.0
NEW MEXICO,MIMI STEWART,STATE SENATE,17,HOPKINS SACHS,24416.479999999996
NEW MEXICO,MIMI STEWART,STATE SENATE,17,SWEL,8436.16
NEW MEXICO,MIMI STEWART,STATE SENATE,17,HEATHER BREWER,5000.0
NEW MEXICO,MIMI STEWART,STATE SENATE,17,PRESTRIDGE POLITICAL,2750.0
NEW MEXICO,MIMI STEWART,STATE SENATE,17,NEW MEXICO SENATE DEMOCRATS,2500.0
NEW MEXICO,MIMI STEWART,STATE SENATE,17,BIOGEN CREATIONS,2071.2
NEW MEXICO,MIMI STEWART,STATE SENATE,17,GREETINGS,1800.52
NEW MEXICO,MIMI STEWART,STATE SENATE,17,ANDERSON SASCHA GUINN,1594.93
NEW MEXICO,MIMI STEWART,STATE SENATE,17,STATE PRINTING (NEW MEXICO),1549.35
NEW MEXICO,MIMI STEWART,STATE SENATE,17,VERIZON,1323.8600000000001
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,BIG VALLEY,5748.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,VISA,1218.38
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,DISCOUNT TIRES,828.43
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,STEVEN NORTH,500.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,MICHELLE GARCIA-HOLMES,350.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,JEROME VIALPANDO,300.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,C & J TRADERS,269.69
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,DEBORAH BRANSFORD,250.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,SOUTHERN NEW MEXICO SAFARI CLUB INTERNATIONAL,200.0
NEW MEXICO,JOHN PATRICK WOODS,STATE SENATE,7,JANICE ARNOLD-JONES,100.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,NEW MEXICO STATE PRINTING & GRAPHICS,2408.94
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,NEW MEXICO HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,1000.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,WELL & LIGHTHOUSE,750.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,ACTBLUE,537.2800000000001
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,STAPLES,171.48
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,SQUARE,144.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,DROPBOX,99.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,GO DADDY,73.26
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),70.0
NEW MEXICO,NATALIE R. FIGUEROA,STATE HOUSE,30,ALBUQUERQUE JOURNAL,53.94
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,VOTER RESEARCH LLC,7298.63
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,MORRIS STRATEGIES FOR NM,4914.62
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,JILL MEYERS,3817.2
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,FROSTPROOF MAIL,2852.02
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,MENDENHALL FIRM,1922.34
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,SHARLA PARSONS,1325.0
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,MAIL QUICK,1268.08
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,NM HOUSE DEMOCRATIC CAMPAIGN COMMITTEE (NEW MEXICO),1000.0
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,DON MICKEY DESIGNS,787.49
NEW MEXICO,DAYAN M. HOCHMAN-VIGIL,STATE HOUSE,15,KATE THE PHOTOGRAPHER,485.44
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,PC SIGNS,3229.6
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,GREGORY BACA,1438.78
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,SAM'S CLUB,1382.57
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,PAUL'S SON SIGNS,1149.58
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,VALENCIA COUNTY HISPANO CHAMBER OF COMMERCE (NEW MEXICO),1100.0
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,ZIA GRAPHICS,1085.22
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,BHS BOOSTERS,900.0
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,WAL-MART,814.19
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,UP & DOWN GRAPHICS,745.19
NEW MEXICO,GREGORY A. BACA,STATE SENATE,29,VALENCIA COUNTY NEWS BULLETIN (NEW MEXICO),649.88
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,GREETINGS ETC,3935.83
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,MORRIS STRATEGIES,1514.25
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,THE UPS STORE,111.12
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,LINDA LILLOW,91.69
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BILL G. TALLMAN,STATE SENATE,18,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,BRITTNEY AILEENE BARRERAS,STATE HOUSE,12,0,0.0
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,NM STATE PRINTING AND GRAPHICS (NEW MEXICO),2750.2
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,HDCC,1000.0
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,ACTBLUE,609.92
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,SQUARE,432.0
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,OFFICE DEPOT,146.7
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,MAIL CHIMP,131.0
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,WALMART,120.52
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,ADVANCED LEGISLATIVE LEADERSHIP SERVICES,109.28
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,SMITHS SUPERMARKET,106.55
NEW MEXICO,JOY IRVINE GARRATT,STATE HOUSE,29,WEST SIDE DEMOCRATS,100.0
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,DON MICKEY DESIGNS,2449.64
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,APPLE,1317.15
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,HILTON HOTELS,607.86
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,ATRISCO HERITAGE ACADEMY HIGH SCHOOL,500.0
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,BEN RAY LUJAN FOR SENATE,500.0
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,SOUTHWEST AIRLINES,496.98
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,UNITED AIRLINES,334.6
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,HALYCON,279.4
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,COMMITTEE TO ELECT BILLIE HELEAN,250.0
NEW MEXICO,GREGORIO ANDRÉS ROMERO,STATE HOUSE,10,RE-ELECT JOY GARRETT,250.0
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,BARE BONES GRAPHICS,6286.09
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,SOUTHWEST MAIL SERVICE,3402.29
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,JOHNNY TAFOYA,620.0
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,ALICE LUJAN,610.0
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),575.6
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,LINDA L LILLOW,372.16999999999996
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,MAX OFFICE,348.38
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,STACY'S HALLMARK,331.72
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,PRINT EXPRESS,283.71
NEW MEXICO,MIGUEL P. GARCIA,STATE HOUSE,14,DANNY MARQUEZ,270.0
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,SUN HOBBS NEWS,3807.2699999999995
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,CHUCK WENDLER,2500.0
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,COMMITTEE TO ELECT BETH MILLER,2500.0
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,CAMPAIGN MARKETING STRATEGIES,2102.5
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,PETROLEUM ASSET MANAGEMENT,1711.85
NEW MEXICO,LARRY R. SCOTT,STATE HOUSE,62,HENDRICKS FOR NEW MEXICO,1500.0
