STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
WYOMING,ALBERT SOMMERS,STATE HOUSE,20,PINEDALE ONLINE,300.0
WYOMING,ALBERT SOMMERS,STATE HOUSE,20,WIND RIVER WEB SERVICES,175.0
WYOMING,ALBERT SOMMERS,STATE HOUSE,20,MAINSTREET PINEDALE,100.0
WYOMING,ALBERT SOMMERS,STATE HOUSE,20,0,0.0
WYOMING,ALBERT SOMMERS,STATE HOUSE,20,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,KTGAKBDY RADIO,1800.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,VISA CARD,319.9
WYOMING,LARRY S. HICKS,STATE SENATE,11,AMAZON,182.69
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,LARRY S. HICKS,STATE SENATE,11,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,SWEETWATERNOW,750.0
WYOMING,CLARK STITH,STATE HOUSE,48,APG OF THE ROCKIES,257.0
WYOMING,CLARK STITH,STATE HOUSE,48,ROCKET-MINER,250.0
WYOMING,CLARK STITH,STATE HOUSE,48,WYOMING SECRETARY OF STATE,25.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CLARK STITH,STATE HOUSE,48,0,0.0
WYOMING,CHIP NEIMAN,STATE HOUSE,1,AWARENESS ANALYTICAL PARTNERS,10000.0
WYOMING,CHIP NEIMAN,STATE HOUSE,1,SUNDANCE TIMES,4498.0
WYOMING,CHIP NEIMAN,STATE HOUSE,1,WESTON COUNTY GAZETTE (WYOMING),2335.5
WYOMING,CHIP NEIMAN,STATE HOUSE,1,NEWS LETTER JOURNAL,2874.63
WYOMING,CHIP NEIMAN,STATE HOUSE,1,SIGNS ON THE CHEAP,1283.82
WYOMING,CHIP NEIMAN,STATE HOUSE,1,COMPASS TRADING,1224.0
WYOMING,CHIP NEIMAN,STATE HOUSE,1,VISTAPRINT,1099.3
WYOMING,CHIP NEIMAN,STATE HOUSE,1,DIGITAL GRAPHICS PLUS,1084.0
WYOMING,CHIP NEIMAN,STATE HOUSE,1,QUIK SIGNS,836.03
WYOMING,CHIP NEIMAN,STATE HOUSE,1,KYDTKBFS,380.0
WYOMING,TREY SHERWOOD,STATE HOUSE,14,SYLVESTRI CUSTOMIZATION,5250.0
WYOMING,TREY SHERWOOD,STATE HOUSE,14,ELLA WY,4367.889999999999
WYOMING,TREY SHERWOOD,STATE HOUSE,14,MODERN PRINTING COMPANY,4080.7600000000007
WYOMING,TREY SHERWOOD,STATE HOUSE,14,FACEBOOK,933.48
WYOMING,TREY SHERWOOD,STATE HOUSE,14,APG OF THE ROCKIES,786.0
WYOMING,TREY SHERWOOD,STATE HOUSE,14,LIGHTFOLLY,687.94
WYOMING,TREY SHERWOOD,STATE HOUSE,14,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),482.89
WYOMING,TREY SHERWOOD,STATE HOUSE,14,SQUARE,132.0
WYOMING,TREY SHERWOOD,STATE HOUSE,14,O'DWYERS PUBLIC HOUSE,100.0
WYOMING,TREY SHERWOOD,STATE HOUSE,14,ACTBLUE,82.05
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,WESTERN PRINTING,3715.1200000000003
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,AMBI MAIL AND MARKETING,2060.95
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,COUNTY 10 (WYOMING),2000.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,FREMONT BROADCASTING,1903.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,WIND RIVER RADIO NETWORK,1896.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,EMBER OAKLEY,1500.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,VALAIRA WHITEMAN,1500.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,OPEN RANGE STRATEGIES,750.0
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,BECKY LARSEN,378.2
WYOMING,LLOYD CHARLES LARSEN,STATE HOUSE,54,WYOMING COMMUNITY BANK,15.07
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,AMBI MAIL AND MARKETING,772.91
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,STEVE HARSHMAN,STATE HOUSE,37,0,0.0
WYOMING,OGDEN DRISKILL,STATE SENATE,1,VICTORY STORE,4769.82
WYOMING,OGDEN DRISKILL,STATE SENATE,1,AMBI MAIL AND MARKETING,3664.63
WYOMING,OGDEN DRISKILL,STATE SENATE,1,SUNDANCE TIMES,1854.5
WYOMING,OGDEN DRISKILL,STATE SENATE,1,OGDEN DRISKILL,1410.95
WYOMING,OGDEN DRISKILL,STATE SENATE,1,SUPER CHEAP SIGNS,1410.95
WYOMING,OGDEN DRISKILL,STATE SENATE,1,SEAN HARRINGTON,1150.0
WYOMING,OGDEN DRISKILL,STATE SENATE,1,BASIN RADIO,875.0
WYOMING,OGDEN DRISKILL,STATE SENATE,1,GILLETTE NEWS RECORD,575.0
WYOMING,OGDEN DRISKILL,STATE SENATE,1,LONGHORN,455.0
WYOMING,OGDEN DRISKILL,STATE SENATE,1,SIR SPEEDY,227.29
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,HENRY MATHIEUGRAVY BOAT REGATA,6500.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,AMBI MAIL AND MARKETING,5494.65
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,JACKSON HOLE NEWS AND GUIDE,3038.96
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,JACKSON COMMUNITY FOUNDATION OF,2380.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,JACKSON HOLE RADIO,1497.98
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,ROBERT STROEBELSEE JACKSON HOLE,1360.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,JEANNE RANEY,1000.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,PINEDALE ROUNDUP,350.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,SUBLETTE EXAMINER,350.0
WYOMING,JAMES A. ROSCOE,STATE HOUSE,22,SVI MEDIA,230.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,TIMOTHY P. HALLINAN,STATE HOUSE,32,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,1 & 1 INTERNET,479.76
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,STEPHAN A. PAPPAS,STATE SENATE,7,0,0.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,MEDIA WORKS,8672.96
WYOMING,MIKE F. GIERAU,STATE SENATE,17,PRINT FOR LESS,5026.22
WYOMING,MIKE F. GIERAU,STATE SENATE,17,REBECCA RIMERS,3519.6600000000003
WYOMING,MIKE F. GIERAU,STATE SENATE,17,BUCKRAIL,2500.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,FYNDIGIT,2164.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,JH NEWS & GUIDE,549.4
WYOMING,MIKE F. GIERAU,STATE SENATE,17,0,0.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,0,0.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,0,0.0
WYOMING,MIKE F. GIERAU,STATE SENATE,17,0,0.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,VISTAPRINT,3040.38
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,OQUIRRH MOUNTAIN STRATEGIES,1000.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,THE RADIO NETWORK,1000.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,BACKSTAGE PRINTING,578.0699999999999
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,SPEAK BY DESIGN,497.92
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,PILOT BUTTE BROADCASTING,200.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,ZAMPEDRI,175.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,KIARRA PICTURES,150.0
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,SMILE MAKERS,145.23
WYOMING,MARSHALL A. BURT,STATE HOUSE,39,GOOGLE,131.2
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,TORRINGTON TELEGRAM,1317.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,KGOSKERM,300.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,GOSHEN COUNTY REPUBLICAN WOMEN (WYOMING),160.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,DELANCY RODEO,100.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,SECRETARY OF STATE (WYOMING),25.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,0,0.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,0,0.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,0,0.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,0,0.0
WYOMING,SHELLY DUNCAN,STATE HOUSE,5,0,0.0
WYOMING,MARK GORDON,GOVERNOR,,STRATOSPHERE MEDIA,1442151.0
WYOMING,MARK GORDON,GOVERNOR,,CONNECT STRATEGIC COMMUNICATIONS,178584.65
WYOMING,MARK GORDON,GOVERNOR,,THE VOYAGEUR COMPANY,177332.78
WYOMING,MARK GORDON,GOVERNOR,,WYOMING PRESS ASSOCIATION,132864.13
WYOMING,MARK GORDON,GOVERNOR,,THREE ELEPHANT PUBLIC RELATIONS,130327.11
WYOMING,MARK GORDON,GOVERNOR,,DAROLD BAUER,98384.48
WYOMING,MARK GORDON,GOVERNOR,,CLARK CHRISTIE A,74160.09
WYOMING,MARK GORDON,GOVERNOR,,CAMERA HEAD MEDIA,71125.04000000001
WYOMING,MARK GORDON,GOVERNOR,,GALE GERINGER,59872.7
WYOMING,MARK GORDON,GOVERNOR,,SCOTT COTTINGTON,45793.4
WYOMING,SCOTT HEINER,STATE HOUSE,18,SCOTT HEINER,1508.23
WYOMING,SCOTT HEINER,STATE HOUSE,18,WESTAR PRINTING,1448.03
WYOMING,SCOTT HEINER,STATE HOUSE,18,IMPRINT,246.0
WYOMING,SCOTT HEINER,STATE HOUSE,18,MYCREATIVE,153.86
WYOMING,SCOTT HEINER,STATE HOUSE,18,ROBERT WARFF,96.0
WYOMING,SCOTT HEINER,STATE HOUSE,18,MAVERIK,83.80000000000001
WYOMING,SCOTT HEINER,STATE HOUSE,18,EXXON MOBIL,74.95
WYOMING,SCOTT HEINER,STATE HOUSE,18,PILOT,69.08
WYOMING,SCOTT HEINER,STATE HOUSE,18,GUEST RANCH MOTEL,65.97
WYOMING,SCOTT HEINER,STATE HOUSE,18,SHELL,47.22
WYOMING,CALE CASE,STATE SENATE,25,KOVEKDLY,500.0
WYOMING,CALE CASE,STATE SENATE,25,WRN RADIO,297.0
WYOMING,CALE CASE,STATE SENATE,25,LANDER JOURNAL,284.1
WYOMING,CALE CASE,STATE SENATE,25,CALE CASE FUEL REIMBURSEMENT FOR TRUCK,268.47
WYOMING,CALE CASE,STATE SENATE,25,SINK & RISE,229.45
WYOMING,CALE CASE,STATE SENATE,25,THE SUMMIT GROUP,200.0
WYOMING,CALE CASE,STATE SENATE,25,WYOMING SENATE PAC,200.0
WYOMING,CALE CASE,STATE SENATE,25,JOYCE B DAULER,186.9
WYOMING,CALE CASE,STATE SENATE,25,WYOMING REPUBLICAN PARTY,150.0
WYOMING,CALE CASE,STATE SENATE,25,THE MERCANTILE,75.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,JOE MACGUIRE,STATE HOUSE,35,0,0.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,WYOMING REPUBLICAN HOUSE CAUCUS,150.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,ROCKY MOUNTAIN FRAMING,137.55
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,HYATT HOTELS,100.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,REPUBLICAN HOUSE COURTESY (WYOMING),89.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,SECURITY STATE BANK (WYOMING),35.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,0,0.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,0,0.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,0,0.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,0,0.0
WYOMING,MICHAEL D. GREEAR,STATE HOUSE,27,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,AMBI MAIL AND MARKETING,4425.26
WYOMING,TOM WALTERS,STATE HOUSE,38,CASPER STAR TRIBUNE,2463.0
WYOMING,TOM WALTERS,STATE HOUSE,38,WIX,273.9
WYOMING,TOM WALTERS,STATE HOUSE,38,WYOMING SECRETARY OF STATE,25.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,TOM WALTERS,STATE HOUSE,38,0,0.0
WYOMING,DANNY EYRE,STATE HOUSE,19,DIRECT MAIL SYSTEMS,6645.28
WYOMING,DANNY EYRE,STATE HOUSE,19,FACEBOOK,2009.48
WYOMING,DANNY EYRE,STATE HOUSE,19,BRANDON TAYLOR,1150.0
WYOMING,DANNY EYRE,STATE HOUSE,19,THE COMMITTEE TO ELECT JARED OLSEN,1000.0
WYOMING,DANNY EYRE,STATE HOUSE,19,THE PRINTED WORD,864.1200000000001
WYOMING,DANNY EYRE,STATE HOUSE,19,BRIDGER VALLEY ELECTRIC,769.5
WYOMING,DANNY EYRE,STATE HOUSE,19,BRIDGER VALLEY PIONEER,464.6
WYOMING,DANNY EYRE,STATE HOUSE,19,GRIZZLY GRAPHICS,343.2
WYOMING,DANNY EYRE,STATE HOUSE,19,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),286.0
WYOMING,DANNY EYRE,STATE HOUSE,19,MAX OFFICE,239.04
WYOMING,DAN LAURSEN,STATE HOUSE,25,KALEN MARKETING SOLUIONS,1500.0
WYOMING,DAN LAURSEN,STATE HOUSE,25,WHITE INK,1425.56
WYOMING,DAN LAURSEN,STATE HOUSE,25,POWELL TRIBUNE,1207.66
WYOMING,DAN LAURSEN,STATE HOUSE,25,GRAPHITE PEN & PENCIL,330.7
WYOMING,DAN LAURSEN,STATE HOUSE,25,AMAZON,236.08
WYOMING,DAN LAURSEN,STATE HOUSE,25,WYOMING HOUSE REPUBLICAN CAUCUS,200.0
WYOMING,DAN LAURSEN,STATE HOUSE,25,CODY ENTERPRISE,170.25
WYOMING,DAN LAURSEN,STATE HOUSE,25,AMERICAN EXPRESS (AMEX),170.0
WYOMING,DAN LAURSEN,STATE HOUSE,25,BLAIRS,44.53
WYOMING,DAN LAURSEN,STATE HOUSE,25,NAPA AUTO PARTS,31.19
WYOMING,JERRY PAXTON,STATE HOUSE,47,KTGAKBDY,5926.5
WYOMING,JERRY PAXTON,STATE HOUSE,47,DIRECT MAIL SYSTEMS,3665.14
