STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
NEBRASKA,TONY VARGAS,STATE SENATE,7,MARGARET MANDY,3342.94
NEBRASKA,TONY VARGAS,STATE SENATE,7,TONY VARGAS,2519.8
NEBRASKA,TONY VARGAS,STATE SENATE,7,CRISTINA PRENTICE,2374.8
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,UNIONIST PRINTING,5144.7
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,UNITED WAY OF THE MIDLANDS,4600.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,DOUGLAS COUNTY DEMOCRATIC PARTY (NEBRASKA),2750.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,GALA ST THOMAS MORE,2500.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,KATE BOLZ FOR CONGRESS,1000.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,CAPITOL COURTYARDS,1000.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,DANNY BEGLEY FOR OMAHA,1000.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,FRIENDS FOR VINNY PALERMO,1000.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,TIM PENDRELL,821.0
NEBRASKA,MIKE MCDONNELL,STATE SENATE,5,OMAHA ANCIENT ORDER OF HIBERNIANS,650.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,UNIONIST PRINTING,28009.640000000003
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,INFOCUS CAMPAIGN,14215.9
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,PHONE BANK,7249.59
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,LEE MICHAEL,3000.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,CLARK CREATIVE GROUP,3000.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,LINK MEDIA OUTDOOR OMAHA NE,2615.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,FACEBOOK,2603.8600000000006
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,LAMAR MEDIA,2120.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,MIKE LEE,2000.0
NEBRASKA,TERRELL MCKINNEY,STATE SENATE,11,NE DEMOCRATIC PARTY (NEBRASKA),1800.0
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),21230.890000000003
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,JBEST AND COMPANY,23875.17
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,QUALITY PRINTING PRESS,23646.2
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,ROBNIK,28885.010000000002
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,NRG MEDIA,18503.75
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,ALPHA MEDIA,10366.0
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,LCGOP,5000.0
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,MILLER MAILING,3130.6099999999997
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,LINCOLN COUNTRY CLUB OF,2956.6
NEBRASKA,SUZANNE GEIST,STATE SENATE,25,SCREEN VISION MEDIA,2100.0
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,WILDFIRE MAIL,57087.81
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,BLUE FIRE STRATEGIES,47197.77
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,WILDFIRE CONTACT,24333.829999999998
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,PERKEY GROUP,30004.5
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,UNIONIST PRINTING,13400.109999999999
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,WALNUT RADIO,11780.5
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,HUDSON BAY COMMITTEE,4999.6900000000005
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,HUDSON BAY CO OF IL,3980.51
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,KTIC RADIO,3348.0
NEBRASKA,LYNNE M. WALZ,STATE SENATE,15,BCOM SOLUTIONS,2941.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,CAPITAL COMMUNICATIONS COMPANY,15000.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,BROOKS PATTY PANSIING,13241.189999999999
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,GOLDENROD PRINTING,6961.76
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,LAMAR COMPANIES,6360.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,DELL,3750.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,TRACY CARLSON CATERING,2110.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,CHRIS TRIEBSCH,1580.92
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,SONYA M BRAKEMAN,1500.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,K-DESIGN,1485.0
NEBRASKA,PATTY PANSING BROOKS,STATE SENATE,28,CAPITOL COURTYARD LANDSCAPING,1000.0
NEBRASKA,TOM BRANDT,STATE SENATE,32,UNIONIST PRINTING,31710.4
NEBRASKA,TOM BRANDT,STATE SENATE,32,FLOOD COMMUNICATIONS,11031.5
NEBRASKA,TOM BRANDT,STATE SENATE,32,SEWARD INDEPENDANT,5430.9
NEBRASKA,TOM BRANDT,STATE SENATE,32,AVIS,4755.0
NEBRASKA,TOM BRANDT,STATE SENATE,32,ALPHA MEDIA,4536.0
NEBRASKA,TOM BRANDT,STATE SENATE,32,GOLDENROD PRINTING,4450.88
NEBRASKA,TOM BRANDT,STATE SENATE,32,NEBRASKA RURAL RADIO,4294.0
NEBRASKA,TOM BRANDT,STATE SENATE,32,MARTY STIENHAUSEN,4100.0
NEBRASKA,TOM BRANDT,STATE SENATE,32,VISTAPRINT,3396.51
NEBRASKA,TOM BRANDT,STATE SENATE,32,KUTT RADIO,3000.0
NEBRASKA,MIKE HILGERS,STATE SENATE,21,TOPSIDE STRATEGIES,118519.12
NEBRASKA,MIKE HILGERS,STATE SENATE,21,RUSHMORE COMPANY,40017.0
NEBRASKA,MIKE HILGERS,STATE SENATE,21,NEGOP,25000.0
NEBRASKA,MIKE HILGERS,STATE SENATE,21,ADVICTORY,24500.0
NEBRASKA,MIKE HILGERS,STATE SENATE,21,QUALITY PRESS,18335.15
NEBRASKA,MIKE HILGERS,STATE SENATE,21,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),16406.66
NEBRASKA,MIKE HILGERS,STATE SENATE,21,JBEST CONSULTING,13316.869999999999
NEBRASKA,MIKE HILGERS,STATE SENATE,21,JBEST AND COMPANY,13257.5
NEBRASKA,MIKE HILGERS,STATE SENATE,21,SPATIAL ANALYTICS,12000.0
NEBRASKA,MIKE HILGERS,STATE SENATE,21,RED MAVERICK MEDIA,11152.82
NEBRASKA,TOM BRIESE,STATE SENATE,41,REMINGTON RESEARCH GROUP,6500.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,NE PRESS ADVERSTISING SERVICES,3980.16
NEBRASKA,TOM BRIESE,STATE SENATE,41,RUSHMORE COMPANY,3518.17
NEBRASKA,TOM BRIESE,STATE SENATE,41,ONE PRESS,1990.08
NEBRASKA,TOM BRIESE,STATE SENATE,41,MATTSON RICKETTS,600.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,ORD QUIZ,0.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,PLAINVIEW NEWS,0.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,PIERCE CO LEADER,0.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,OSMOND REPUBLICAN (NEBRASKA),0.0
NEBRASKA,TOM BRIESE,STATE SENATE,41,ALBION NEWS,0.0
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,VALCOUR BAY,59250.0
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,TARGETED CREATIVE COMMUNICATIONS,54318.979999999996
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,BRETT LINDSTROM,18227.649999999998
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,RED STATE STRATEGIES,15490.81
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,K&K CONSULTING,12000.0
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,CHAMPIONS CLUB,11823.82
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,RANDI SCOTT,7750.0
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,NEBRASKA REPUBLICAN PARTY,7500.0
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,FACEBOOK,6187.69
NEBRASKA,BRETT LINDSTROM,STATE SENATE,18,PETERSEN PRINTING,6066.24
NEBRASKA,WENDY DEBOER,STATE SENATE,10,WILDFIRE CONTACT,65972.39
NEBRASKA,WENDY DEBOER,STATE SENATE,10,BLUE FIRE STRATEGIES,31350.0
NEBRASKA,WENDY DEBOER,STATE SENATE,10,UNIONIST PRINTING,8900.33
NEBRASKA,WENDY DEBOER,STATE SENATE,10,IHEART RADIO,6366.5
NEBRASKA,WENDY DEBOER,STATE SENATE,10,COMCAST,5350.0
NEBRASKA,WENDY DEBOER,STATE SENATE,10,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),5050.0
NEBRASKA,WENDY DEBOER,STATE SENATE,10,NEW PARTNERS TELESERVICES,7185.0
NEBRASKA,WENDY DEBOER,STATE SENATE,10,WALNUT RADI,3457.88
NEBRASKA,WENDY DEBOER,STATE SENATE,10,GOLDENROD PRINTING,802.37
NEBRASKA,WENDY DEBOER,STATE SENATE,10,OFFICE DEPOT,453.87
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,AXIOM STRATEGIES,31081.089999999997
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,CORNHUSKER CONSULTING,7972.58
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,PATRICK ROY,4500.0
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),4327.56
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,SPATIAL ANALYTICS,4000.0
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,MARRIOTT HOTELS,1767.78
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,KSO CPAS & ADVISORS,1670.0
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,KSO CPAS PC,1635.0
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,UNITED AIRLINES,1187.2
NEBRASKA,JOHN S. LOWE,STATE SENATE,37,DESIGN 4,1009.57
NEBRASKA,MIKE FLOOD,STATE SENATE,19,NFHS NETWORK,150000.0
NEBRASKA,MIKE FLOOD,STATE SENATE,19,JBEST & COMPANY,33747.14
NEBRASKA,MIKE FLOOD,STATE SENATE,19,AXIOM STRATEGIES,17044.95
NEBRASKA,MIKE FLOOD,STATE SENATE,19,ARISTOTLE,3450.0
NEBRASKA,MIKE FLOOD,STATE SENATE,19,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),3205.52
NEBRASKA,MIKE FLOOD,STATE SENATE,19,TRAIL PUBLIC AFFAIRS,3000.0
NEBRASKA,MIKE FLOOD,STATE SENATE,19,DIVOTS CONFERENCE CENTER,2642.39
NEBRASKA,MIKE FLOOD,STATE SENATE,19,AMERICAN EXPRESS (AMEX),1689.12
NEBRASKA,MIKE FLOOD,STATE SENATE,19,QUALITY PRESS & PRINTING,1657.93
NEBRASKA,MIKE FLOOD,STATE SENATE,19,HAPPY HOLLOW CLUB,1436.48
NEBRASKA,MEGAN HUNT,STATE SENATE,8,UNIONIST PRINTING,18111.37
NEBRASKA,MEGAN HUNT,STATE SENATE,8,DEENA KEILANY,15690.0
NEBRASKA,MEGAN HUNT,STATE SENATE,8,WILDFIRE CONTACT,11028.2
NEBRASKA,MEGAN HUNT,STATE SENATE,8,JUSTIN KEMERLING DESGIN CO,9250.0
NEBRASKA,MEGAN HUNT,STATE SENATE,8,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),3795.49
NEBRASKA,MEGAN HUNT,STATE SENATE,8,4IMPRINT PROMOTIONAL PRODUCTS,1621.4599999999998
NEBRASKA,MEGAN HUNT,STATE SENATE,8,BLUE LINE COFFEE,1079.97
NEBRASKA,MEGAN HUNT,STATE SENATE,8,DOUGLAS COUNTY DEMOCRATIC PARTY (NEBRASKA),1000.0
NEBRASKA,MEGAN HUNT,STATE SENATE,8,ANNA GROSSMAN,760.0
NEBRASKA,MEGAN HUNT,STATE SENATE,8,ACTBLUE,751.1700000000001
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,MGROUP,13930.0
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,CAMPAIGNONE CONSULTING,27606.32
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,UNIONIST PRINTING,10951.740000000002
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),7492.32
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,CAMPAIGNONE COMPANY,6000.0
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,ROBERT HILKEMANN,4421.92
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,KOLBY RYAN DEWITT,2138.27
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,ACCOUNTANTS WORLD,2000.0
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,L TENNISON,2000.0
NEBRASKA,ROBERT J. HILKEMANN,STATE SENATE,4,BEST BUY,1942.01
NEBRASKA,STEVE LATHROP,STATE SENATE,12,AMHC,156730.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,NETWORK AFFILIATES,106771.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,JESSICA LATHROP,16784.699999999997
NEBRASKA,STEVE LATHROP,STATE SENATE,12,UNIONIST PRINTING,16124.27
NEBRASKA,STEVE LATHROP,STATE SENATE,12,HICKMAN ANALYTICS,14000.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,KREATIVELEMENT,10745.48
NEBRASKA,STEVE LATHROP,STATE SENATE,12,JOSH SEVIER,7500.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,STATHI PATSEAS,7250.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,1533 STRATEGIES,4000.0
NEBRASKA,STEVE LATHROP,STATE SENATE,12,JESSICA GOLDINI,3500.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,PEOPLE FOR TERRELL MCKINNEY,5000.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,MCSHANE,4697.04
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,KAPPA ALPHA PSI OMAHA ALUMNI,1500.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,NAACP OMAHA CHAPTER,850.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,WAYNE SURAYA,800.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,TD AMERITRADE,705.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,LAURAN MCCARTHY,600.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,CUBBYS,572.73
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,EGNTE,560.0
NEBRASKA,JUSTIN T. WAYNE,STATE SENATE,13,FLORENVE CITY HALL,554.0
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,CONSTANCE MIERENDORF,8767.36
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,ROBERT MIERENDORF,5600.0
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,FIELD CLUB OF OMAHA,4854.49
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,GRAGERT RESEARCH,3000.0
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,JAMES P CAVANAUGH,2083.16
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,CAVANAUGH FOR NEBRASKA,1000.0
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,UNIONIST PRINTING,841.13
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,CYNTHIA CAMPBELL,800.0
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,LESLIE CAVANAUGH,699.94
NEBRASKA,JOHN CAVANAUGH,STATE SENATE,9,ANCIENT ORDER OF HIBERNIANS,675.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,DYLAN FREDERICK,15350.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,CUTTHROAT PRINT,11450.75
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),10020.970000000001
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,QUALITY PRESS,9119.52
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,JK CONSULTING,5500.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,CELEBRATING NEBRASKA STATEHOOD,5000.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,VICTORY ENTERPRISES,4000.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,GOVERNOR RICKETTS INAUGURAL COMMITTEE,3000.0
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,KTMX RADIO YORK,2375.5
NEBRASKA,MARK A. KOLTERMAN,STATE SENATE,24,SEWARD COUNTY INDEPENDENT (NEBRASKA),2278.08
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,WILDFIRE MAIL,157249.72999999998
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,WILDFIRE CONTACT,75293.37
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,PERKEY GROUP,67902.5
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,BLUE FIRE STRATEGIES,39299.20999999999
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,RED REBEL MEDIA,38625.0
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,STAR LINCOLN JOURNAL,15021.0
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,UNIONIST PRINTING,9618.5
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,HUDSON BAY CO OF ILLINOIS,14189.76
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,HUDSON BAY CO OF IL,4136.82
NEBRASKA,ELIOT BOSTAR,STATE SENATE,29,BERLIN ROSEN,3750.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,CAROL BLOOD,STATE SENATE,3,0,0.0
NEBRASKA,DAVE MURMAN,STATE SENATE,38,DAVE MURMAN,15123.95
NEBRASKA,DAVE MURMAN,STATE SENATE,38,PROVIDENT PROMOTIONS,11169.69
NEBRASKA,DAVE MURMAN,STATE SENATE,38,ROBNIK,10336.29
NEBRASKA,DAVE MURMAN,STATE SENATE,38,NE PRESS ADVERTISING SERVICES,7075.42
NEBRASKA,DAVE MURMAN,STATE SENATE,38,DISCOVER,4572.42
NEBRASKA,DAVE MURMAN,STATE SENATE,38,KRVN AM RADIO,3395.0
NEBRASKA,DAVE MURMAN,STATE SENATE,38,NE PRESS AD SERVICES,2666.48
NEBRASKA,DAVE MURMAN,STATE SENATE,38,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2304.37
NEBRASKA,DAVE MURMAN,STATE SENATE,38,NEBRASKA PRINTING CENTER,2026.99
NEBRASKA,DAVE MURMAN,STATE SENATE,38,FACEBOOK,1008.0
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,AXIOM STRATEGIES,71178.87
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,JBEST & COMPANY,17301.73
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,AX MEDIA,12000.0
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,JONI ALBRECHT,9146.789999999999
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,SPATIAL ANALYTICS,8000.0
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,BILLY'S RESTAURANT,2367.56
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,DESIGN 4,2141.15
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1760.21
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,NEBRASKA PRESS ASSOCIATION,1673.84
NEBRASKA,JONI ALBRECHT,STATE SENATE,17,NEBRASKA PRESS ADVERTISING SERVICE,1276.73
NEBRASKA,MIKE MOSER,STATE SENATE,22,QUALITY PRESS,17732.33
NEBRASKA,MIKE MOSER,STATE SENATE,22,ALPHA MEDIA,14658.0
NEBRASKA,MIKE MOSER,STATE SENATE,22,FLOOD COMMUNICATIONS,13582.939999999999
NEBRASKA,MIKE MOSER,STATE SENATE,22,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),12690.42
NEBRASKA,MIKE MOSER,STATE SENATE,22,CORNHUSKER GROUP,20500.239999999998
NEBRASKA,MIKE MOSER,STATE SENATE,22,SIEDLIK SIGNS,9082.7
NEBRASKA,MIKE MOSER,STATE SENATE,22,COLUMBUS TELEGRAM,5398.2
NEBRASKA,MIKE MOSER,STATE SENATE,22,RAMADA INN,1721.61
NEBRASKA,MIKE MOSER,STATE SENATE,22,CORNHUSKER BEV AND BRIDAL,1200.0
