STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,VOTE FOR ILAGAN,500.0
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,MANA MEANS COMMUNICATIONS,30029.08
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,OBUN HAWAII,20471.43
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,US POST MASTER,17471.58
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),6552.86
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,SHARON Y MORIWAKI,3323.07
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,MARGARITA'S,2471.2
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,WAIKIKI YACHT CLUB,2343.5
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,KAKAAKO KITCHEN,1329.84
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,PROFESSIONAL IMAGE,1217.2
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,A PLACE TO EAT,1165.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),8131.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,RESKYU,4959.16
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,OBUN HAWAII,3269.56
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,LOCAL PRODUCTION,1881.19
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,MOKU KITCHEN,1092.11
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,SIGNS-IN-THE-CHEAP,828.55
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,JOHN MIZUNO,600.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,3STAR GOURMET,480.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,HOSTGATOR,373.43
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,OFFICE OF ELECTIONS,250.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,NEW WEST BROADCASTING,17006.22
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,PACIFIC RADIO GROUP,12994.759999999998
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,HAWAII CAMPAIGN ELECTION FUND,1125.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,HAWAII ASSOCIATION OF REALTORS,1000.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,KAU COFFEE GROWERS COOP,1000.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,MAX OFFICE,654.03
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,HAWAII COUNTY DEMOCRATIC PARTY,350.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,RIC NOYLE PHOTO PRODUCTIONS,314.14
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,HAWAII CAMPAIGN SPENDING COMMISSION,250.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,AMAZON,111.39
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),25214.01
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,SERVICE PRINTERS HAWAII,11883.759999999998
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,JEFFREY ORIG,3820.0
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,CIH EVENTS,3695.0
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,AIEA COPY CENTER,3679.94
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,HAWAII HOCHI,3668.83
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,FILAM COURIER,2800.0
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,QUARTIER,2454.24
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,NAGASAWA TRAVIN,2414.91
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,ENTERPRISE,1000.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,JPG HAWAII,10010.470000000001
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,DMM ENTERPRISES,9348.97
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,COSTCO,4941.729999999999
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,DELTA AIRLINES,3261.4500000000003
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,RUTH CHRIS,1383.76
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,STARADVERTISER GRADUATION ADD,1047.12
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,AMAZON,990.0699999999999
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,DUC'S BISTRO,900.0
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,CHARLESTON PLACE HOTEL,686.26
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,LEEWARD DRIVE INN,683.92
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),10630.57
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,RESKYU,5953.929999999999
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,THE MANDALAY,1941.15
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,4IMPRINT USA,1463.31
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,COSTCO,921.62
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,FACEBOOK,849.99
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,PRINTERS INCWAILUKU RAPID PRINT,840.32
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,FILAM VOICE,686.46
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,CUSTOM INK,635.34
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,FRIENDS OF NADINE NAKAMURA,484.18
HAWAII,GIL RIVIERE,STATE SENATE,23,EDWARD ENTERPRISES,38360.2
HAWAII,GIL RIVIERE,STATE SENATE,23,NORTH SHORE NEWS,1842.4099999999999
HAWAII,GIL RIVIERE,STATE SENATE,23,SPEEDY SIGNS USA,1340.02
HAWAII,GIL RIVIERE,STATE SENATE,23,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1192.0
HAWAII,GIL RIVIERE,STATE SENATE,23,SANITH SIRICHANDHRA,1113.0
HAWAII,GIL RIVIERE,STATE SENATE,23,COSTCO,991.86
HAWAII,GIL RIVIERE,STATE SENATE,23,PAYPAL,957.4
HAWAII,GIL RIVIERE,STATE SENATE,23,38 PRINT,943.19
HAWAII,GIL RIVIERE,STATE SENATE,23,DEMOCRATIC PARTY OF HAWAII,895.0
HAWAII,GIL RIVIERE,STATE SENATE,23,MIMI MAD,639.9599999999999
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,CLICK2MAIL,16125.519999999999
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,VISTAPRINT,2953.67
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,SQUEEZE PLAY HAWAII,1236.6100000000001
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,CUSTOM INK,1216.71
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,ENTERPRISE,1025.0
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,ACTBLUE,597.28
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,EXACT DATA,500.0
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,AIEA COPY CENTER,459.28000000000003
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,ADD HOMINEM,450.0
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,MAILCHIMP,425.08000000000004
HAWAII,DANIEL HOLT,STATE HOUSE,29,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),8649.880000000001
HAWAII,DANIEL HOLT,STATE HOUSE,29,RYAN'S GRAPHICS,7006.27
HAWAII,DANIEL HOLT,STATE HOUSE,29,SUGOI BENTO AND CATERING,1962.3
HAWAII,DANIEL HOLT,STATE HOUSE,29,USFASTPRINT,1912.25
HAWAII,DANIEL HOLT,STATE HOUSE,29,PATRICK BRANCO,1500.0
HAWAII,DANIEL HOLT,STATE HOUSE,29,SUPERB SUSHI,1413.61
HAWAII,DANIEL HOLT,STATE HOUSE,29,YATAI SUSHI,1272.12
HAWAII,DANIEL HOLT,STATE HOUSE,29,JPG HAWAII,1124.69
HAWAII,DANIEL HOLT,STATE HOUSE,29,JACOB AKI,1000.0
HAWAII,DANIEL HOLT,STATE HOUSE,29,COUNCIL FOR NATIVE HAWAIIAN ADVANCEMENT,1000.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,DEMOCRATIC PARTY OF HAWAII,15520.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,HAWAIIAN AIRLINES,10536.83
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,DMM ENTERPRISES,7591.99
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,IMPERIAL INVESTMENT,7067.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,RYAN'S GRAPHICS,6867.710000000001
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,HILTON HOTELS,3990.13
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,THE PACIFIC CLUB,3920.03
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,DUC'S BISTRO,2500.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,FRIENDS OF SCOT MATAYOSHI,2000.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,FRIENDS OF LISA KITAGAWA,2000.0
HAWAII,DELLA AU BELATTI,STATE HOUSE,24,DEMOCRATIC PARTY OF HAWAII,2950.0
HAWAII,DELLA AU BELATTI,STATE HOUSE,24,DMM ENTERPRISES,2935.81
